casa_id,fecha,consumo_kwh,temperatura,irradiacion_solar,Tiene_Placas,Produccion_Solar_kWh
5,2020-03-01,0.167,12.4,4.1,1,0.0177773809286225
5,2020-03-01,0.179,12.4,4.1,0,0.0
5,2020-03-01,0.185,12.4,4.1,0,0.0
5,2020-03-01,0.186,12.4,4.1,0,0.0
5,2020-03-01,0.191,12.4,4.1,0,0.0
5,2020-03-01,0.209,12.4,4.1,1,0.0161578620718723
5,2020-03-01,0.236,12.4,4.1,1,0.0111702612467819
5,2020-03-01,0.713,12.4,4.1,0,0.0
5,2020-03-01,0.373,12.4,4.1,1,0.0202304172600757
5,2020-03-01,0.781,12.4,4.1,0,0.0
5,2020-03-01,0.506,12.4,4.1,0,0.0
5,2020-03-01,0.211,12.4,4.1,1,0.0145293003226054
5,2020-03-01,0.189,12.4,4.1,0,0.0
5,2020-03-01,0.207,12.4,4.1,0,0.0
5,2020-03-01,0.263,12.4,4.1,1,0.0170660467515312
5,2020-03-01,0.217,12.4,4.1,0,0.0
5,2020-03-01,0.279,12.4,4.1,0,0.0
5,2020-03-01,0.291,12.4,4.1,0,0.0
5,2020-03-01,0.383,12.4,4.1,1,0.009942059682958
5,2020-03-01,0.25,12.4,4.1,1,0.0181793338623263
5,2020-03-02,0.18,11.0,2.0,0,0.0
5,2020-03-02,0.192,11.0,2.0,1,0.0080924581832766
5,2020-03-02,0.177,11.0,2.0,1,0.0059935305200036
5,2020-03-02,0.206,11.0,2.0,0,0.0
5,2020-03-02,0.174,11.0,2.0,1,0.0040315609859658
5,2020-03-02,0.19,11.0,2.0,0,0.0
5,2020-03-02,0.244,11.0,2.0,0,0.0
5,2020-03-02,0.203,11.0,2.0,0,0.0
5,2020-03-02,0.283,11.0,2.0,0,0.0
5,2020-03-02,0.418,11.0,2.0,0,0.0
5,2020-03-02,0.207,11.0,2.0,0,0.0
5,2020-03-02,0.179,11.0,2.0,0,0.0
5,2020-03-02,0.178,11.0,2.0,0,0.0
5,2020-03-02,0.198,11.0,2.0,0,0.0
5,2020-03-02,0.173,11.0,2.0,1,0.0063435730505168
5,2020-03-02,0.247,11.0,2.0,1,0.0091501048870812
5,2020-03-02,0.189,11.0,2.0,1,0.0096475595145795
5,2020-03-02,0.182,11.0,2.0,0,0.0
5,2020-03-02,0.268,11.0,2.0,1,0.0088451221223747
5,2020-03-02,0.214,11.0,2.0,0,0.0
5,2020-03-02,0.305,11.0,2.0,0,0.0
5,2020-03-02,0.478,11.0,2.0,0,0.0
5,2020-03-02,0.297,11.0,2.0,0,0.0
5,2020-03-02,0.189,11.0,2.0,1,0.0071658536644619
5,2020-03-03,0.236,11.6,0.4,0,0.0
5,2020-03-03,0.196,11.6,0.4,0,0.0
5,2020-03-03,0.197,11.6,0.4,1,0.0012644954708424
5,2020-03-03,0.18,11.6,0.4,0,0.0
5,2020-03-03,0.205,11.6,0.4,1,0.0018224514656821
5,2020-03-03,0.185,11.6,0.4,1,0.0013441630895465
5,2020-03-03,0.186,11.6,0.4,0,0.0
5,2020-03-03,0.179,11.6,0.4,0,0.0
5,2020-03-03,0.397,11.6,0.4,0,0.0
5,2020-03-03,0.628,11.6,0.4,0,0.0
5,2020-03-03,0.401,11.6,0.4,0,0.0
5,2020-03-03,0.604,11.6,0.4,0,0.0
5,2020-03-03,0.185,11.6,0.4,1,0.0016899192887473
5,2020-03-03,0.171,11.6,0.4,1,0.0019969576874743
5,2020-03-03,0.184,11.6,0.4,1,0.0008457410994981
5,2020-03-03,0.21,11.6,0.4,0,0.0
5,2020-03-03,0.159,11.6,0.4,0,0.0
5,2020-03-03,0.156,11.6,0.4,0,0.0
5,2020-03-03,0.266,11.6,0.4,0,0.0
5,2020-03-03,0.263,11.6,0.4,1,0.0014215459243324
5,2020-03-03,0.295,11.6,0.4,1,0.0018694372857119
5,2020-03-03,0.28,11.6,0.4,0,0.0
5,2020-03-03,0.426,11.6,0.4,1,0.0019282057070025
5,2020-03-03,0.213,11.6,0.4,0,0.0
5,2020-03-04,0.184,14.2,0.0,0,0.0
5,2020-03-04,0.165,14.2,0.0,0,0.0
5,2020-03-04,0.196,14.2,0.0,0,0.0
5,2020-03-04,0.144,14.2,0.0,1,0.0
5,2020-03-04,0.175,14.2,0.0,1,0.0
5,2020-03-04,0.162,14.2,0.0,0,0.0
5,2020-03-04,0.173,14.2,0.0,0,0.0
5,2020-03-04,0.157,14.2,0.0,0,0.0
5,2020-03-04,0.494,14.2,0.0,1,0.0
5,2020-03-04,1.282,14.2,0.0,1,0.0
5,2020-03-04,0.201,14.2,0.0,1,0.0
5,2020-03-04,0.18,14.2,0.0,1,0.0
5,2020-03-04,0.19,14.2,0.0,0,0.0
5,2020-03-04,0.204,14.2,0.0,0,0.0
5,2020-03-04,0.208,14.2,0.0,0,0.0
5,2020-03-04,0.175,14.2,0.0,0,0.0
5,2020-03-04,0.155,14.2,0.0,1,0.0
5,2020-03-04,0.176,14.2,0.0,1,0.0
5,2020-03-04,0.183,14.2,0.0,0,0.0
5,2020-03-04,0.204,14.2,0.0,0,0.0
5,2020-03-04,0.165,14.2,0.0,0,0.0
5,2020-03-04,0.275,14.2,0.0,0,0.0
5,2020-03-04,0.49,14.2,0.0,0,0.0
5,2020-03-04,0.212,14.2,0.0,0,0.0
5,2020-03-05,0.175,13.0,0.8,1,0.00274283864216
5,2020-03-05,0.19,13.0,0.8,0,0.0
5,2020-03-05,0.17,13.0,0.8,0,0.0
5,2020-03-05,0.172,13.0,0.8,0,0.0
5,2020-03-05,0.163,13.0,0.8,1,0.0032991015187732
5,2020-03-05,0.153,13.0,0.8,1,0.0026343202105862
5,2020-03-05,0.184,13.0,0.8,0,0.0
5,2020-03-05,0.163,13.0,0.8,1,0.0027315137875711
5,2020-03-05,0.246,13.0,0.8,0,0.0
5,2020-03-05,0.287,13.0,0.8,0,0.0
5,2020-03-05,0.203,13.0,0.8,0,0.0
5,2020-03-05,0.166,13.0,0.8,0,0.0
5,2020-03-05,0.191,13.0,0.8,0,0.0
5,2020-03-05,0.164,13.0,0.8,1,0.0017361864930853
5,2020-03-05,0.19,13.0,0.8,1,0.0021812538495131
5,2020-03-05,0.189,13.0,0.8,0,0.0
5,2020-03-05,0.173,13.0,0.8,0,0.0
5,2020-03-05,0.18,13.0,0.8,0,0.0
5,2020-03-05,0.183,13.0,0.8,0,0.0
5,2020-03-05,0.231,13.0,0.8,0,0.0
5,2020-03-05,0.283,13.0,0.8,0,0.0
5,2020-03-05,0.614,13.0,0.8,1,0.0025079838973711
5,2020-03-05,0.461,13.0,0.8,1,0.0031813345012363
5,2020-03-05,0.254,13.0,0.8,0,0.0
5,2020-03-06,0.159,8.2,0.7,0,0.0
5,2020-03-06,0.186,8.2,0.7,0,0.0
5,2020-03-06,0.162,8.2,0.7,0,0.0
5,2020-03-06,0.212,8.2,0.7,0,0.0
5,2020-03-06,0.16,8.2,0.7,0,0.0
5,2020-03-06,0.184,8.2,0.7,0,0.0
5,2020-03-06,0.202,8.2,0.7,1,0.0024193791070156
5,2020-03-06,0.174,8.2,0.7,0,0.0
5,2020-03-06,0.207,8.2,0.7,1,0.0028038222948334
5,2020-03-06,0.727,8.2,0.7,0,0.0
5,2020-03-06,0.285,8.2,0.7,1,0.0029512641400148
5,2020-03-06,0.694,8.2,0.7,0,0.0
5,2020-03-06,0.331,8.2,0.7,0,0.0
5,2020-03-06,0.138,8.2,0.7,0,0.0
5,2020-03-06,0.16,8.2,0.7,0,0.0
5,2020-03-06,0.215,8.2,0.7,0,0.0
5,2020-03-06,0.201,8.2,0.7,1,0.0021968128890276
5,2020-03-06,0.177,8.2,0.7,1,0.0032952192269448
5,2020-03-06,0.206,8.2,0.7,0,0.0
5,2020-03-06,0.141,8.2,0.7,0,0.0
5,2020-03-06,0.151,8.2,0.7,0,0.0
5,2020-03-06,0.533,8.2,0.7,1,0.0021550216089006
5,2020-03-06,1.339,8.2,0.7,1,0.001486601109455
5,2020-03-06,0.571,8.2,0.7,0,0.0
5,2020-03-07,0.191,9.9,1.7,0,0.0
5,2020-03-07,0.144,9.9,1.7,1,0.0062060597220794
5,2020-03-07,0.161,9.9,1.7,0,0.0
5,2020-03-07,0.143,9.9,1.7,0,0.0
5,2020-03-07,0.148,9.9,1.7,0,0.0
5,2020-03-07,0.148,9.9,1.7,1,0.0062100215634473
5,2020-03-07,0.138,9.9,1.7,0,0.0
5,2020-03-07,0.132,9.9,1.7,1,0.0042015732364185
5,2020-03-07,0.125,9.9,1.7,0,0.0
5,2020-03-07,0.14,9.9,1.7,0,0.0
5,2020-03-07,0.306,9.9,1.7,0,0.0
5,2020-03-07,0.266,9.9,1.7,1,0.0080528610844454
5,2020-03-07,0.252,9.9,1.7,0,0.0
5,2020-03-07,0.157,9.9,1.7,0,0.0
5,2020-03-07,0.225,9.9,1.7,0,0.0
5,2020-03-07,1.497,9.9,1.7,0,0.0
5,2020-03-07,1.103,9.9,1.7,1,0.0057740495679657
5,2020-03-07,0.245,9.9,1.7,0,0.0
5,2020-03-07,0.765,9.9,1.7,1,0.0054694958037466
5,2020-03-07,0.148,9.9,1.7,1,0.005853037227492
5,2020-03-07,0.149,9.9,1.7,0,0.0
5,2020-03-07,0.155,9.9,1.7,1,0.0037900936243978
5,2020-03-07,0.17,9.9,1.7,0,0.0
5,2020-03-07,0.192,9.9,1.7,0,0.0
5,2020-03-08,0.137,10.5,0.2,0,0.0
5,2020-03-08,0.172,10.5,0.2,1,0.0007956511414456
5,2020-03-08,0.144,10.5,0.2,0,0.0
5,2020-03-08,0.159,10.5,0.2,0,0.0
5,2020-03-08,0.139,10.5,0.2,1,0.0006678665063422
5,2020-03-08,0.149,10.5,0.2,1,0.0008304433559337
5,2020-03-08,0.126,10.5,0.2,0,0.0
5,2020-03-08,0.151,10.5,0.2,0,0.0
5,2020-03-08,0.13,10.5,0.2,0,0.0
5,2020-03-08,0.136,10.5,0.2,0,0.0
5,2020-03-08,0.168,10.5,0.2,0,0.0
5,2020-03-08,0.45,10.5,0.2,0,0.0
5,2020-03-08,0.244,10.5,0.2,0,0.0
5,2020-03-08,0.206,10.5,0.2,1,0.0004560584861861
5,2020-03-08,0.221,10.5,0.2,0,0.0
5,2020-03-08,0.201,10.5,0.2,0,0.0
5,2020-03-08,0.404,10.5,0.2,0,0.0
5,2020-03-08,0.552,10.5,0.2,0,0.0
5,2020-03-08,0.226,10.5,0.2,0,0.0
5,2020-03-08,0.746,10.5,0.2,0,0.0
5,2020-03-08,0.219,10.5,0.2,0,0.0
5,2020-03-08,0.203,10.5,0.2,0,0.0
5,2020-03-08,0.232,10.5,0.2,0,0.0
5,2020-03-08,0.162,10.5,0.2,0,0.0
5,2020-03-09,0.145,9.9,0.1,0,0.0
5,2020-03-09,0.146,9.9,0.1,0,0.0
5,2020-03-09,0.139,9.9,0.1,0,0.0
5,2020-03-09,0.188,9.9,0.1,0,0.0
5,2020-03-09,0.155,9.9,0.1,1,0.0003864527377745
5,2020-03-09,0.162,9.9,0.1,0,0.0
5,2020-03-09,0.139,9.9,0.1,1,0.0004671485683418
5,2020-03-09,0.16,9.9,0.1,1,0.0002650291652962
5,2020-03-09,0.183,9.9,0.1,1,0.0004457939990843
5,2020-03-09,0.338,9.9,0.1,0,0.0
5,2020-03-09,0.171,9.9,0.1,1,0.0003164007424935
5,2020-03-09,0.158,9.9,0.1,1,0.0004895373629704
5,2020-03-09,0.151,9.9,0.1,0,0.0
5,2020-03-09,0.139,9.9,0.1,0,0.0
5,2020-03-09,0.157,9.9,0.1,1,0.0004095910874668
5,2020-03-09,0.146,9.9,0.1,0,0.0
5,2020-03-09,0.215,9.9,0.1,0,0.0
5,2020-03-09,0.135,9.9,0.1,1,0.0003478085778368
5,2020-03-09,0.153,9.9,0.1,0,0.0
5,2020-03-09,0.141,9.9,0.1,0,0.0
5,2020-03-09,0.288,9.9,0.1,0,0.0
5,2020-03-09,1.212,9.9,0.1,0,0.0
5,2020-03-09,0.967,9.9,0.1,1,0.0004013426282653
5,2020-03-09,0.45,9.9,0.1,0,0.0
5,2020-03-10,0.744,10.8,3.8,1,0.0164856938807301
5,2020-03-10,0.34,10.8,3.8,0,0.0
5,2020-03-10,0.182,10.8,3.8,0,0.0
5,2020-03-10,0.156,10.8,3.8,0,0.0
5,2020-03-10,0.161,10.8,3.8,0,0.0
5,2020-03-10,0.141,10.8,3.8,1,0.014801239389132
5,2020-03-10,0.158,10.8,3.8,0,0.0
5,2020-03-10,0.136,10.8,3.8,1,0.0097246703651926
5,2020-03-10,0.147,10.8,3.8,0,0.0
5,2020-03-10,0.387,10.8,3.8,0,0.0
5,2020-03-10,0.187,10.8,3.8,0,0.0
5,2020-03-10,0.136,10.8,3.8,1,0.008167469398243
5,2020-03-10,0.157,10.8,3.8,0,0.0
5,2020-03-10,0.136,10.8,3.8,0,0.0
5,2020-03-10,0.147,10.8,3.8,0,0.0
5,2020-03-10,0.202,10.8,3.8,0,0.0
5,2020-03-10,0.22,10.8,3.8,0,0.0
5,2020-03-10,0.181,10.8,3.8,0,0.0
5,2020-03-10,0.14,10.8,3.8,1,0.0139819443481757
5,2020-03-10,0.178,10.8,3.8,0,0.0
5,2020-03-10,0.247,10.8,3.8,0,0.0
5,2020-03-10,0.859,10.8,3.8,0,0.0
5,2020-03-10,0.437,10.8,3.8,0,0.0
5,2020-03-10,0.951,10.8,3.8,0,0.0
5,2020-03-11,0.164,12.5,10.2,1,0.0357387952971472
5,2020-03-11,0.157,12.5,10.2,1,0.0420929995776208
5,2020-03-11,0.153,12.5,10.2,0,0.0
5,2020-03-11,0.135,12.5,10.2,0,0.0
5,2020-03-11,0.167,12.5,10.2,1,0.0228854450052778
5,2020-03-11,0.146,12.5,10.2,1,0.020769111859547
5,2020-03-11,0.171,12.5,10.2,0,0.0
5,2020-03-11,0.157,12.5,10.2,0,0.0
5,2020-03-11,0.298,12.5,10.2,1,0.0359660384894242
5,2020-03-11,0.959,12.5,10.2,0,0.0
5,2020-03-11,0.402,12.5,10.2,0,0.0
5,2020-03-11,0.16,12.5,10.2,1,0.031347103310376
5,2020-03-11,0.153,12.5,10.2,1,0.0354162646570323
5,2020-03-11,0.146,12.5,10.2,0,0.0
5,2020-03-11,0.165,12.5,10.2,0,0.0
5,2020-03-11,0.136,12.5,10.2,0,0.0
5,2020-03-11,0.157,12.5,10.2,1,0.0460544662659159
5,2020-03-11,0.155,12.5,10.2,1,0.0503205050630819
5,2020-03-11,0.205,12.5,10.2,1,0.0435382452759917
5,2020-03-11,0.174,12.5,10.2,0,0.0
5,2020-03-11,0.23,12.5,10.2,0,0.0
5,2020-03-11,0.35,12.5,10.2,0,0.0
5,2020-03-11,0.319,12.5,10.2,0,0.0
5,2020-03-11,0.165,12.5,10.2,0,0.0
5,2020-03-12,0.177,12.8,0.0,0,0.0
5,2020-03-12,0.151,12.8,0.0,0,0.0
5,2020-03-12,0.211,12.8,0.0,1,0.0
5,2020-03-12,0.161,12.8,0.0,0,0.0
5,2020-03-12,0.161,12.8,0.0,1,0.0
5,2020-03-12,0.172,12.8,0.0,0,0.0
5,2020-03-12,0.163,12.8,0.0,1,0.0
5,2020-03-12,0.191,12.8,0.0,0,0.0
5,2020-03-12,0.56,12.8,0.0,0,0.0
5,2020-03-12,0.313,12.8,0.0,0,0.0
5,2020-03-12,0.712,12.8,0.0,0,0.0
5,2020-03-12,0.15,12.8,0.0,0,0.0
5,2020-03-12,0.136,12.8,0.0,1,0.0
5,2020-03-12,0.158,12.8,0.0,0,0.0
5,2020-03-12,0.142,12.8,0.0,0,0.0
5,2020-03-12,0.162,12.8,0.0,0,0.0
5,2020-03-12,0.205,12.8,0.0,0,0.0
5,2020-03-12,0.179,12.8,0.0,1,0.0
5,2020-03-12,0.275,12.8,0.0,0,0.0
5,2020-03-12,0.408,12.8,0.0,0,0.0
5,2020-03-12,0.931,12.8,0.0,1,0.0
5,2020-03-12,1.234,12.8,0.0,0,0.0
5,2020-03-12,0.265,12.8,0.0,1,0.0
5,2020-03-12,0.178,12.8,0.0,0,0.0
5,2020-03-13,0.171,9.2,4.7,0,0.0
5,2020-03-13,0.16,9.2,4.7,0,0.0
5,2020-03-13,0.156,9.2,4.7,0,0.0
5,2020-03-13,0.176,9.2,4.7,1,0.0228262494425972
5,2020-03-13,0.155,9.2,4.7,0,0.0
5,2020-03-13,0.151,9.2,4.7,0,0.0
5,2020-03-13,0.19,9.2,4.7,0,0.0
5,2020-03-13,0.181,9.2,4.7,0,0.0
5,2020-03-13,0.225,9.2,4.7,1,0.0190789434406636
5,2020-03-13,0.188,9.2,4.7,0,0.0
5,2020-03-13,0.351,9.2,4.7,1,0.0114062485575433
5,2020-03-13,0.314,9.2,4.7,1,0.0100937069678462
5,2020-03-13,0.228,9.2,4.7,0,0.0
5,2020-03-13,0.261,9.2,4.7,1,0.0217151746464587
5,2020-03-13,0.201,9.2,4.7,0,0.0
5,2020-03-13,0.361,9.2,4.7,0,0.0
5,2020-03-13,0.347,9.2,4.7,0,0.0
5,2020-03-13,0.27,9.2,4.7,0,0.0
5,2020-03-13,0.301,9.2,4.7,1,0.0098961488555306
5,2020-03-13,0.337,9.2,4.7,0,0.0
5,2020-03-13,0.349,9.2,4.7,0,0.0
5,2020-03-13,0.763,9.2,4.7,0,0.0
5,2020-03-13,0.429,9.2,4.7,0,0.0
5,2020-03-13,0.811,9.2,4.7,0,0.0
5,2020-03-14,0.217,9.0,9.7,1,0.0224598586445484
5,2020-03-14,0.16,9.0,9.7,0,0.0
5,2020-03-14,0.173,9.0,9.7,1,0.0245664365592457
5,2020-03-14,0.167,9.0,9.7,1,0.0249676060203175
5,2020-03-14,0.159,9.0,9.7,0,0.0
5,2020-03-14,0.154,9.0,9.7,0,0.0
5,2020-03-14,0.211,9.0,9.7,0,0.0
5,2020-03-14,0.176,9.0,9.7,1,0.0299423066210491
5,2020-03-14,0.17,9.0,9.7,0,0.0
5,2020-03-14,0.169,9.0,9.7,0,0.0
5,2020-03-14,0.262,9.0,9.7,0,0.0
5,2020-03-14,0.296,9.0,9.7,0,0.0
5,2020-03-14,0.657,9.0,9.7,0,0.0
5,2020-03-14,0.173,9.0,9.7,0,0.0
5,2020-03-14,0.171,9.0,9.7,0,0.0
5,2020-03-14,0.304,9.0,9.7,0,0.0
5,2020-03-14,0.262,9.0,9.7,0,0.0
5,2020-03-14,0.244,9.0,9.7,0,0.0
5,2020-03-14,0.319,9.0,9.7,1,0.0344735223420602
5,2020-03-14,0.242,9.0,9.7,0,0.0
5,2020-03-14,0.217,9.0,9.7,0,0.0
5,2020-03-14,0.292,9.0,9.7,0,0.0
5,2020-03-14,0.458,9.0,9.7,0,0.0
5,2020-03-14,0.339,9.0,9.7,0,0.0
5,2020-03-15,0.282,11.6,5.7,0,0.0
5,2020-03-15,0.181,11.6,5.7,1,0.0171209356695089
5,2020-03-15,0.166,11.6,5.7,0,0.0
5,2020-03-15,0.197,11.6,5.7,0,0.0
5,2020-03-15,0.179,11.6,5.7,1,0.0127225224217001
5,2020-03-15,0.202,11.6,5.7,0,0.0
5,2020-03-15,0.173,11.6,5.7,0,0.0
5,2020-03-15,0.171,11.6,5.7,0,0.0
5,2020-03-15,0.172,11.6,5.7,1,0.0172718500392656
5,2020-03-15,0.149,11.6,5.7,0,0.0
5,2020-03-15,0.689,11.6,5.7,0,0.0
5,2020-03-15,0.282,11.6,5.7,0,0.0
5,2020-03-15,0.716,11.6,5.7,1,0.0233654321198727
5,2020-03-15,0.944,11.6,5.7,1,0.0228282805554382
5,2020-03-15,0.267,11.6,5.7,0,0.0
5,2020-03-15,1.077,11.6,5.7,0,0.0
5,2020-03-15,0.251,11.6,5.7,0,0.0
5,2020-03-15,0.235,11.6,5.7,0,0.0
5,2020-03-15,0.318,11.6,5.7,1,0.0132548065934349
5,2020-03-15,0.357,11.6,5.7,0,0.0
5,2020-03-15,1.107,11.6,5.7,0,0.0
5,2020-03-15,0.436,11.6,5.7,0,0.0
5,2020-03-15,0.43,11.6,5.7,0,0.0
5,2020-03-15,0.292,11.6,5.7,0,0.0
5,2020-03-16,0.288,9.2,0.0,1,0.0
5,2020-03-16,0.217,9.2,0.0,0,0.0
5,2020-03-16,0.2,9.2,0.0,0,0.0
5,2020-03-16,0.183,9.2,0.0,0,0.0
5,2020-03-16,0.179,9.2,0.0,0,0.0
5,2020-03-16,0.195,9.2,0.0,0,0.0
5,2020-03-16,0.174,9.2,0.0,0,0.0
5,2020-03-16,0.245,9.2,0.0,0,0.0
5,2020-03-16,0.232,9.2,0.0,0,0.0
5,2020-03-16,0.236,9.2,0.0,0,0.0
5,2020-03-16,0.295,9.2,0.0,0,0.0
5,2020-03-16,0.36,9.2,0.0,1,0.0
5,2020-03-16,0.357,9.2,0.0,0,0.0
5,2020-03-16,0.462,9.2,0.0,1,0.0
5,2020-03-16,0.277,9.2,0.0,0,0.0
5,2020-03-16,0.341,9.2,0.0,0,0.0
5,2020-03-16,0.342,9.2,0.0,1,0.0
5,2020-03-16,0.246,9.2,0.0,0,0.0
5,2020-03-16,0.372,9.2,0.0,0,0.0
5,2020-03-16,0.597,9.2,0.0,0,0.0
5,2020-03-16,0.453,9.2,0.0,1,0.0
5,2020-03-16,0.867,9.2,0.0,0,0.0
5,2020-03-16,0.611,9.2,0.0,0,0.0
5,2020-03-16,0.338,9.2,0.0,0,0.0
5,2020-03-17,0.232,11.4,0.0,1,0.0
5,2020-03-17,0.194,11.4,0.0,0,0.0
5,2020-03-17,0.189,11.4,0.0,0,0.0
5,2020-03-17,0.188,11.4,0.0,0,0.0
5,2020-03-17,0.222,11.4,0.0,1,0.0
5,2020-03-17,0.183,11.4,0.0,0,0.0
5,2020-03-17,0.221,11.4,0.0,0,0.0
5,2020-03-17,0.226,11.4,0.0,1,0.0
5,2020-03-17,0.249,11.4,0.0,0,0.0
5,2020-03-17,0.363,11.4,0.0,0,0.0
5,2020-03-17,0.516,11.4,0.0,1,0.0
5,2020-03-17,0.688,11.4,0.0,1,0.0
5,2020-03-17,0.3,11.4,0.0,0,0.0
5,2020-03-17,0.3,11.4,0.0,0,0.0
5,2020-03-17,0.265,11.4,0.0,0,0.0
5,2020-03-17,0.563,11.4,0.0,1,0.0
5,2020-03-17,0.218,11.4,0.0,1,0.0
5,2020-03-17,0.283,11.4,0.0,0,0.0
5,2020-03-17,0.297,11.4,0.0,0,0.0
5,2020-03-17,0.26,11.4,0.0,1,0.0
5,2020-03-17,0.913,11.4,0.0,0,0.0
5,2020-03-17,0.702,11.4,0.0,0,0.0
5,2020-03-17,0.987,11.4,0.0,0,0.0
5,2020-03-17,0.325,11.4,0.0,0,0.0
5,2020-03-18,0.239,13.0,0.0,1,0.0
5,2020-03-18,0.178,13.0,0.0,1,0.0
5,2020-03-18,0.191,13.0,0.0,0,0.0
5,2020-03-18,0.164,13.0,0.0,0,0.0
5,2020-03-18,0.173,13.0,0.0,0,0.0
5,2020-03-18,0.215,13.0,0.0,1,0.0
5,2020-03-18,0.203,13.0,0.0,0,0.0
5,2020-03-18,0.257,13.0,0.0,0,0.0
5,2020-03-18,0.189,13.0,0.0,0,0.0
5,2020-03-18,0.168,13.0,0.0,0,0.0
5,2020-03-18,0.336,13.0,0.0,0,0.0
5,2020-03-18,0.312,13.0,0.0,1,0.0
5,2020-03-18,0.256,13.0,0.0,0,0.0
5,2020-03-18,0.252,13.0,0.0,0,0.0
5,2020-03-18,0.232,13.0,0.0,0,0.0
5,2020-03-18,0.5,13.0,0.0,0,0.0
5,2020-03-18,0.347,13.0,0.0,0,0.0
5,2020-03-18,0.348,13.0,0.0,0,0.0
5,2020-03-18,0.557,13.0,0.0,1,0.0
5,2020-03-18,0.3,13.0,0.0,0,0.0
5,2020-03-18,0.868,13.0,0.0,0,0.0
5,2020-03-18,0.348,13.0,0.0,0,0.0
5,2020-03-18,0.475,13.0,0.0,1,0.0
5,2020-03-18,0.348,13.0,0.0,0,0.0
5,2020-03-19,0.244,16.6,5.1,1,0.0114146972179229
5,2020-03-19,0.195,16.6,5.1,0,0.0
5,2020-03-19,0.181,16.6,5.1,0,0.0
5,2020-03-19,0.177,16.6,5.1,0,0.0
5,2020-03-19,0.208,16.6,5.1,1,0.0188353480118251
5,2020-03-19,0.222,16.6,5.1,0,0.0
5,2020-03-19,0.228,16.6,5.1,0,0.0
5,2020-03-19,0.218,16.6,5.1,0,0.0
5,2020-03-19,0.225,16.6,5.1,0,0.0
5,2020-03-19,0.295,16.6,5.1,0,0.0
5,2020-03-19,0.301,16.6,5.1,0,0.0
5,2020-03-19,0.332,16.6,5.1,0,0.0
5,2020-03-19,1.661,16.6,5.1,0,0.0
5,2020-03-19,0.585,16.6,5.1,0,0.0
5,2020-03-19,0.337,16.6,5.1,0,0.0
5,2020-03-19,0.472,16.6,5.1,0,0.0
5,2020-03-19,0.252,16.6,5.1,0,0.0
5,2020-03-19,0.348,16.6,5.1,0,0.0
5,2020-03-19,0.307,16.6,5.1,0,0.0
5,2020-03-19,0.626,16.6,5.1,0,0.0
5,2020-03-19,0.321,16.6,5.1,0,0.0
5,2020-03-19,0.926,16.6,5.1,0,0.0
5,2020-03-19,1.084,16.6,5.1,0,0.0
5,2020-03-19,0.458,16.6,5.1,0,0.0
5,2020-03-20,0.348,16.9,5.3,0,0.0
5,2020-03-20,0.265,16.9,5.3,0,0.0
5,2020-03-20,0.179,16.9,5.3,0,0.0
5,2020-03-20,0.181,16.9,5.3,0,0.0
5,2020-03-20,0.179,16.9,5.3,0,0.0
5,2020-03-20,0.247,16.9,5.3,1,0.0236295184958027
5,2020-03-20,0.198,16.9,5.3,0,0.0
5,2020-03-20,0.259,16.9,5.3,1,0.022956277634819
5,2020-03-20,0.194,16.9,5.3,0,0.0
5,2020-03-20,0.236,16.9,5.3,1,0.0148488186680442
5,2020-03-20,0.346,16.9,5.3,0,0.0
5,2020-03-20,0.245,16.9,5.3,1,0.0140154030947841
5,2020-03-20,0.236,16.9,5.3,0,0.0
5,2020-03-20,0.212,16.9,5.3,0,0.0
5,2020-03-20,0.474,16.9,5.3,0,0.0
5,2020-03-20,0.305,16.9,5.3,1,0.0264672144278477
5,2020-03-20,0.268,16.9,5.3,1,0.0129820937773164
5,2020-03-20,0.328,16.9,5.3,0,0.0
5,2020-03-20,0.336,16.9,5.3,0,0.0
5,2020-03-20,0.306,16.9,5.3,0,0.0
5,2020-03-20,0.317,16.9,5.3,0,0.0
5,2020-03-20,0.305,16.9,5.3,0,0.0
5,2020-03-20,0.457,16.9,5.3,1,0.0122270724040796
5,2020-03-20,0.366,16.9,5.3,0,0.0
5,2020-03-21,0.266,15.8,5.3,0,0.0
5,2020-03-21,0.191,15.8,5.3,0,0.0
5,2020-03-21,0.209,15.8,5.3,0,0.0
5,2020-03-21,0.189,15.8,5.3,0,0.0
5,2020-03-21,0.189,15.8,5.3,0,0.0
5,2020-03-21,0.172,15.8,5.3,0,0.0
5,2020-03-21,0.229,15.8,5.3,0,0.0
5,2020-03-21,0.262,15.8,5.3,0,0.0
5,2020-03-21,0.263,15.8,5.3,0,0.0
5,2020-03-21,0.34,15.8,5.3,1,0.0143467204491087
5,2020-03-21,0.36,15.8,5.3,0,0.0
5,2020-03-21,1.365,15.8,5.3,1,0.0201707074507621
5,2020-03-21,0.367,15.8,5.3,0,0.0
5,2020-03-21,0.846,15.8,5.3,0,0.0
5,2020-03-21,0.278,15.8,5.3,0,0.0
5,2020-03-21,0.416,15.8,5.3,0,0.0
5,2020-03-21,0.332,15.8,5.3,1,0.0254584069050266
5,2020-03-21,0.26,15.8,5.3,0,0.0
5,2020-03-21,0.313,15.8,5.3,0,0.0
5,2020-03-21,0.299,15.8,5.3,0,0.0
5,2020-03-21,0.368,15.8,5.3,0,0.0
